-181.687, -426.545, 19.181, 46.858
-182.073, -427.762, 19.113, 46.925
-182.447, -428.979, 19.075, 46.992
-182.811, -430.198, 19.063, 47.059
-183.166, -431.420, 19.074, 47.126
-183.512, -432.646, 19.105, 47.193
-183.850, -433.876, 19.153, 47.260
-184.182, -435.113, 19.217, 47.327
-184.507, -436.356, 19.293, 47.394
-184.826, -437.607, 19.381, 47.461
-185.141, -438.865, 19.478, 47.528
-185.451, -440.131, 19.584, 47.595
-185.757, -441.405, 19.697, 47.662
-186.060, -442.688, 19.816, 47.729
-186.360, -443.981, 19.940, 47.796
-186.657, -445.282, 20.069, 47.863
-186.952, -446.593, 20.201, 47.930
-187.244, -447.914, 20.337, 47.997
-187.535, -449.244, 20.475, 48.064
-187.824, -450.584, 20.616, 48.131
-188.112, -451.935, 20.758, 48.198
-188.398, -453.295, 20.902, 48.265
-188.682, -454.665, 21.048, 48.332
-188.966, -456.046, 21.194, 48.399
-189.248, -457.437, 21.341, 48.466
-189.530, -458.838, 21.489, 48.533
-189.811, -460.249, 21.637, 48.600
-190.091, -461.671, 21.786, 48.667
-190.370, -463.102, 21.934, 48.734
-190.648, -464.544, 22.083, 48.801
-190.925, -465.997, 22.232, 48.868
-191.201, -467.459, 22.380, 48.935
-191.477, -468.932, 22.527, 49.002
-191.752, -470.415, 22.675, 49.069
-192.027, -471.907, 22.821, 49.136
-192.301, -473.410, 22.966, 49.203
-192.574, -474.923, 23.110, 49.270
-192.846, -476.445, 23.252, 49.337
-193.118, -477.977, 23.390, 49.404
-193.389, -479.519, 23.524, 49.471
-193.659, -481.069, 23.650, 49.538
-193.928, -482.627, 23.765, 49.605
-194.196, -484.193, 23.862, 49.672
-194.463, -485.764, 23.930, 49.739
-194.727, -487.338, 23.958, 49.806
-194.990, -488.911, 23.928, 49.873
-195.249, -490.480, 23.835, 49.940
-195.505, -492.041, 23.682, 50.007
-195.756, -493.589, 23.483, 50.074
-196.004, -495.124, 23.257, 50.141
-196.246, -496.644, 23.022, 50.208
-196.485, -498.149, 22.792, 50.275
-196.719, -499.640, 22.579, 50.342
-196.950, -501.119, 22.389, 50.409
-197.177, -502.587, 22.225, 50.476
-197.401, -504.046, 22.090, 50.543
-197.622, -505.498, 21.983, 50.610
-197.840, -506.944, 21.903, 50.677
-198.057, -508.387, 21.849, 50.744
-198.271, -509.827, 21.818, 50.811
-198.484, -511.266, 21.808, 50.878
-198.695, -512.706, 21.817, 50.945
-198.905, -514.147, 21.841, 51.012
-199.114, -515.590, 21.879, 51.079
-199.322, -517.036, 21.929, 51.146
-199.529, -518.487, 21.988, 51.213
-199.735, -519.942, 22.056, 51.280
-199.941, -521.401, 22.131, 51.347
-200.146, -522.866, 22.212, 51.414
-200.350, -524.337, 22.298, 51.481
-200.553, -525.814, 22.387, 51.548
-200.756, -527.296, 22.477, 51.615
-200.958, -528.785, 22.566, 51.682
-201.160, -530.280, 22.650, 51.749
-201.360, -531.780, 22.722, 51.816
-201.560, -533.283, 22.773, 51.883
-201.758, -534.789, 22.791, 51.950
-201.954, -536.294, 22.759, 52.017
-202.148, -537.794, 22.665, 52.084
-202.340, -539.285, 22.508, 52.151
-202.528, -540.764, 22.295, 52.218
-202.713, -542.226, 22.043, 52.285
-202.893, -543.672, 21.771, 52.352
-203.070, -545.099, 21.496, 52.419
-203.244, -546.510, 21.233, 52.486
-203.413, -547.904, 20.991, 52.553
-203.580, -549.284, 20.777, 52.620
-203.743, -550.652, 20.594, 52.687
-203.904, -552.010, 20.443, 52.754
-204.062, -553.359, 20.324, 52.821
-204.218, -554.701, 20.234, 52.888
-204.373, -556.040, 20.173, 52.955
-204.525, -557.375, 20.136, 53.022
-204.676, -558.709, 20.123, 53.089
-204.826, -560.044, 20.128, 53.156
-204.975, -561.379, 20.149, 53.223
-205.122, -562.716, 20.183, 53.290
-205.268, -564.056, 20.226, 53.357
-205.413, -565.400, 20.275, 53.424
-205.558, -566.746, 20.327, 53.491
-205.701, -568.096, 20.377, 53.558
-205.843, -569.450, 20.421, 53.625
-205.983, -570.805, 20.452, 53.692
-206.122, -572.162, 20.461, 53.759
-206.260, -573.518, 20.440, 53.826
-206.396, -574.871, 20.381, 53.893
-206.529, -576.219, 20.282, 53.960
-206.660, -577.558, 20.145, 54.027
-206.788, -578.887, 19.979, 54.094
-206.914, -580.204, 19.792, 54.161
-207.037, -581.509, 19.598, 54.228
-207.157, -582.801, 19.407, 54.295
-207.274, -584.081, 19.226, 54.362
-207.388, -585.351, 19.064, 54.429
-207.500, -586.611, 18.923, 54.496
-207.610, -587.863, 18.806, 54.563
-207.717, -589.108, 18.714, 54.630
-207.822, -590.349, 18.644, 54.697
-207.925, -591.586, 18.596, 54.764
-208.026, -592.821, 18.568, 54.831
-208.126, -594.055, 18.556, 54.898
-208.224, -595.289, 18.558, 54.965
-208.320, -596.524, 18.569, 55.032
-208.414, -597.759, 18.586, 55.099
-208.507, -598.996, 18.604, 55.166
-208.597, -600.234, 18.621, 55.233
-208.686, -601.473, 18.630, 55.300
-208.773, -602.712, 18.626, 55.367
-208.858, -603.950, 18.605, 55.434
-208.940, -605.186, 18.562, 55.501
-209.020, -606.417, 18.494, 55.568
-209.097, -607.644, 18.404, 55.635
-209.171, -608.863, 18.293, 55.702
-209.243, -610.075, 18.168, 55.769
-209.311, -611.278, 18.033, 55.836
-209.377, -612.472, 17.898, 55.903
-209.440, -613.657, 17.766, 55.970
-209.500, -614.835, 17.644, 56.037
-209.557, -616.005, 17.534, 56.104
-209.611, -617.169, 17.440, 56.171
-209.661, -618.327, 17.362, 56.238
-209.709, -619.481, 17.300, 56.305
-209.754, -620.632, 17.253, 56.372
-209.796, -621.780, 17.219, 56.439
-209.835, -622.927, 17.196, 56.506
-209.870, -624.073, 17.181, 56.573
-209.903, -625.218, 17.172, 56.640
-209.932, -626.362, 17.164, 56.707
-209.958, -627.506, 17.155, 56.774
-209.979, -628.649, 17.141, 56.841
-209.996, -629.791, 17.118, 56.908
-210.009, -630.930, 17.085, 56.975
-210.018, -632.067, 17.038, 57.042
-210.023, -633.201, 16.978, 57.109
-210.023, -634.329, 16.905, 57.176
-210.018, -635.452, 16.821, 57.243
-210.007, -636.569, 16.728, 57.310
-209.991, -637.680, 16.631, 57.377
-209.968, -638.784, 16.534, 57.444
-209.938, -639.881, 16.439, 57.511
-209.901, -640.973, 16.350, 57.578
-209.856, -642.058, 16.269, 57.645
-209.804, -643.138, 16.197, 57.712
-209.744, -644.214, 16.134, 57.779
-209.675, -645.285, 16.081, 57.846
-209.598, -646.352, 16.037, 57.913
-209.513, -647.417, 16.001, 57.980
-209.419, -648.478, 15.970, 58.047
-209.316, -649.537, 15.943, 58.114
-209.206, -650.593, 15.918, 58.181
-209.086, -651.646, 15.892, 58.248
-208.957, -652.696, 15.863, 58.315
-208.819, -653.743, 15.830, 58.382
-208.672, -654.787, 15.791, 58.449
-208.517, -655.826, 15.745, 58.516
-208.354, -656.860, 15.691, 58.583
-208.185, -657.890, 15.631, 58.650
-208.008, -658.913, 15.564, 58.717
-207.825, -659.931, 15.492, 58.784
-207.635, -660.943, 15.418, 58.851
-207.440, -661.949, 15.343, 58.918
-207.239, -662.948, 15.269, 58.985
-207.032, -663.942, 15.198, 59.052
-206.820, -664.929, 15.132, 59.119
-206.602, -665.912, 15.071, 59.186
-206.379, -666.889, 15.016, 59.253
-206.151, -667.862, 14.967, 59.320
-205.916, -668.830, 14.924, 59.387
-205.676, -669.793, 14.884, 59.454
-205.430, -670.753, 14.848, 59.521
-205.178, -671.709, 14.814, 59.588
-204.919, -672.660, 14.780, 59.655
-204.654, -673.608, 14.745, 59.722
-204.382, -674.551, 14.708, 59.789
-204.103, -675.489, 14.668, 59.856
-203.818, -676.422, 14.624, 59.923
-203.525, -677.350, 14.576, 59.990
-203.226, -678.272, 14.525, 60.057
-202.919, -679.187, 14.469, 60.124
-202.605, -680.096, 14.412, 60.191
-202.283, -680.999, 14.352, 60.258
-201.954, -681.894, 14.292, 60.325
-201.617, -682.782, 14.233, 60.392
-201.271, -683.663, 14.175, 60.459
-200.918, -684.537, 14.119, 60.526
-200.556, -685.403, 14.067, 60.593
-200.186, -686.262, 14.017, 60.660
-199.806, -687.113, 13.970, 60.727
-199.418, -687.957, 13.925, 60.794
-199.020, -688.794, 13.883, 60.861
-198.614, -689.624, 13.844, 60.928
-198.201, -690.447, 13.806, 60.995
-197.780, -691.263, 13.767, 61.062
-197.349, -692.072, 13.727, 61.129
-196.910, -692.872, 13.685, 61.196
-196.462, -693.665, 13.642, 61.263
-196.005, -694.448, 13.596, 61.330
-195.537, -695.221, 13.548, 61.397
-195.060, -695.985, 13.498, 61.464
-194.572, -696.738, 13.448, 61.531
-194.074, -697.480, 13.396, 61.598
-193.565, -698.211, 13.344, 61.665
-193.046, -698.929, 13.292, 61.732
-192.516, -699.636, 13.242, 61.799
-191.978, -700.333, 13.195, 61.866
-191.431, -701.019, 13.148, 61.933
-190.875, -701.693, 13.102, 62.000
-190.310, -702.356, 13.057, 62.067
-189.736, -703.008, 13.013, 62.134
-189.153, -703.646, 12.968, 62.201
-188.560, -704.272, 12.924, 62.268
-187.958, -704.885, 12.881, 62.335
-187.346, -705.483, 12.837, 62.402
-186.724, -706.067, 12.794, 62.469
-186.092, -706.636, 12.750, 62.536
-185.451, -707.191, 12.706, 62.603
-184.803, -707.732, 12.664, 62.670
-184.148, -708.261, 12.621, 62.737
-183.485, -708.775, 12.576, 62.804
-182.816, -709.275, 12.530, 62.871
-182.139, -709.760, 12.482, 62.938
-181.456, -710.230, 12.434, 63.005
-180.766, -710.684, 12.386, 63.072
-180.069, -711.122, 12.338, 63.139
-179.366, -711.544, 12.290, 63.206
-178.658, -711.951, 12.247, 63.273
-177.945, -712.343, 12.203, 63.340
-177.227, -712.720, 12.159, 63.407
-176.504, -713.080, 12.114, 63.474
-175.775, -713.422, 12.070, 63.541
-175.042, -713.747, 12.026, 63.608
-174.304, -714.054, 11.983, 63.675
-173.562, -714.341, 11.941, 63.742
-172.817, -714.614, 11.904, 63.809
-172.068, -714.870, 11.866, 63.876
-171.317, -715.108, 11.825, 63.943
-170.563, -715.329, 11.784, 64.010
-169.807, -715.532, 11.743, 64.077
-169.049, -715.717, 11.701, 64.144
-168.290, -715.888, 11.663, 64.211
-167.531, -716.043, 11.622, 64.278
-166.771, -716.181, 11.580, 64.345
-166.011, -716.304, 11.537, 64.412
-165.252, -716.409, 11.493, 64.479
-164.494, -716.499, 11.450, 64.546
-163.737, -716.575, 11.412, 64.613
-162.981, -716.637, 11.379, 64.680
-162.225, -716.684, 11.359, 64.747
-161.469, -716.716, 11.360, 64.814
-160.712, -716.732, 11.382, 64.881
-159.952, -716.733, 11.424, 64.948
-159.188, -716.717, 11.486, 65.015
-158.420, -716.686, 11.568, 65.082
-157.646, -716.641, 11.662, 65.149
-156.867, -716.580, 11.767, 65.216
-156.082, -716.502, 11.880, 65.283
-155.291, -716.407, 12.001, 65.350
-154.494, -716.294, 12.128, 65.417
-153.691, -716.163, 12.259, 65.484
-152.881, -716.016, 12.396, 65.551
-152.066, -715.853, 12.534, 65.618
-151.245, -715.671, 12.671, 65.685
-150.419, -715.472, 12.807, 65.752
-149.588, -715.254, 12.940, 65.819
-148.753, -715.019, 13.070, 65.886
-147.915, -714.764, 13.196, 65.953
-147.075, -714.491, 13.317, 66.020
-146.232, -714.199, 13.433, 66.087
-145.388, -713.889, 13.538, 66.154
-144.545, -713.560, 13.626, 66.221
-143.703, -713.215, 13.689, 66.288
-142.864, -712.855, 13.712, 66.355
-142.032, -712.482, 13.682, 66.422
-141.211, -712.097, 13.599, 66.489
-140.404, -711.702, 13.470, 66.556
-139.612, -711.297, 13.309, 66.623
-138.837, -710.885, 13.133, 66.690
-138.079, -710.465, 12.960, 66.757
-137.338, -710.037, 12.803, 66.824
-136.612, -709.601, 12.671, 66.891
-135.900, -709.155, 12.569, 66.958
-135.202, -708.699, 12.498, 67.025
-134.512, -708.235, 12.458, 67.092
-133.831, -707.760, 12.443, 67.159
-133.159, -707.274, 12.448, 67.226
-132.494, -706.776, 12.468, 67.293
-131.837, -706.265, 12.498, 67.360
-131.188, -705.740, 12.532, 67.427
-130.548, -705.202, 12.566, 67.494
-129.918, -704.649, 12.593, 67.561
-129.296, -704.084, 12.613, 67.628
-128.684, -703.508, 12.614, 67.695
-128.084, -702.921, 12.593, 67.762
-127.498, -702.324, 12.548, 67.829
-126.927, -701.719, 12.482, 67.896
-126.372, -701.105, 12.399, 67.963
-125.833, -700.485, 12.306, 68.030
-125.313, -699.858, 12.209, 68.097
-124.806, -699.227, 12.118, 68.164
-124.315, -698.591, 12.034, 68.231
-123.839, -697.951, 11.960, 68.298
-123.378, -697.304, 11.899, 68.365
-122.931, -696.652, 11.853, 68.432
-122.499, -695.993, 11.819, 68.499
-122.080, -695.327, 11.796, 68.566
-121.676, -694.654, 11.781, 68.633
-121.283, -693.974, 11.775, 68.700
-120.903, -693.289, 11.770, 68.767
-120.535, -692.596, 11.772, 68.834
-120.181, -691.896, 11.785, 68.901
-119.839, -691.187, 11.813, 68.968
-119.510, -690.470, 11.856, 69.035
-119.194, -689.744, 11.914, 69.102
-118.888, -689.008, 11.989, 69.169
-118.593, -688.261, 12.075, 69.236
-118.309, -687.504, 12.171, 69.303
-118.037, -686.735, 12.276, 69.370
-117.776, -685.955, 12.388, 69.437
-117.527, -685.162, 12.505, 69.504
-117.290, -684.358, 12.627, 69.571
-117.065, -683.542, 12.752, 69.638
-116.850, -682.714, 12.882, 69.705
-116.646, -681.875, 13.011, 69.772
-116.454, -681.024, 13.140, 69.839
-116.272, -680.162, 13.268, 69.906
-116.102, -679.289, 13.393, 69.973
-115.943, -678.406, 13.515, 70.040
-115.796, -677.512, 13.634, 70.107
-115.660, -676.609, 13.748, 70.174
-115.536, -675.697, 13.858, 70.241
-115.422, -674.776, 13.963, 70.308
-115.321, -673.847, 14.064, 70.375
-115.230, -672.911, 14.160, 70.442
-115.150, -671.967, 14.252, 70.509
-115.079, -671.016, 14.341, 70.576
-115.018, -670.059, 14.428, 70.643
-114.966, -669.095, 14.512, 70.710
-114.922, -668.126, 14.594, 70.777
-114.888, -667.150, 14.676, 70.844
-114.862, -666.169, 14.758, 70.911
-114.845, -665.182, 14.840, 70.978
-114.836, -664.190, 14.924, 71.045
-114.836, -663.191, 15.009, 71.112
-114.844, -662.187, 15.097, 71.179
-114.860, -661.177, 15.186, 71.246
-114.884, -660.162, 15.279, 71.313
-114.916, -659.140, 15.374, 71.380
-114.956, -658.111, 15.471, 71.447
-115.003, -657.077, 15.571, 71.514
-115.058, -656.036, 15.673, 71.581
-115.120, -654.989, 15.778, 71.648
-115.189, -653.935, 15.885, 71.715
-115.266, -652.874, 15.993, 71.782
-115.350, -651.807, 16.103, 71.849
-115.442, -650.733, 16.214, 71.916
-115.540, -649.651, 16.327, 71.983
-115.646, -648.563, 16.441, 72.050
-115.758, -647.468, 16.555, 72.117
-115.877, -646.366, 16.671, 72.184
-116.001, -645.257, 16.788, 72.251
-116.132, -644.140, 16.905, 72.318
-116.268, -643.017, 17.022, 72.385
-116.410, -641.886, 17.140, 72.452
-116.558, -640.748, 17.257, 72.519
-116.712, -639.603, 17.375, 72.586
-116.871, -638.450, 17.493, 72.653
-117.036, -637.291, 17.611, 72.720
-117.205, -636.124, 17.730, 72.787
-117.380, -634.950, 17.848, 72.854
-117.560, -633.769, 17.966, 72.921
-117.745, -632.581, 18.085, 72.988
-117.935, -631.385, 18.203, 73.055
-118.130, -630.182, 18.322, 73.122
-118.329, -628.972, 18.441, 73.189
-118.532, -627.754, 18.560, 73.256
-118.740, -626.530, 18.678, 73.323
-118.952, -625.298, 18.792, 73.390
-119.167, -624.059, 18.898, 73.457
-119.386, -622.815, 18.987, 73.524
-119.609, -621.566, 19.049, 73.591
-119.834, -620.316, 19.068, 73.658
-120.060, -619.067, 19.031, 73.725
-120.288, -617.824, 18.929, 73.792
-120.515, -616.591, 18.769, 73.859
-120.741, -615.371, 18.564, 73.926
-120.965, -614.165, 18.333, 73.993
-121.188, -612.975, 18.095, 74.060
-121.408, -611.800, 17.866, 74.127
-121.627, -610.639, 17.658, 74.194
-121.843, -609.490, 17.478, 74.261
-122.057, -608.351, 17.331, 74.328
-122.270, -607.220, 17.216, 74.395
-122.481, -606.095, 17.134, 74.462
-122.691, -604.973, 17.083, 74.529
-122.900, -603.854, 17.058, 74.596
-123.109, -602.735, 17.057, 74.663
-123.316, -601.616, 17.075, 74.730
-123.523, -600.494, 17.108, 74.797
-123.729, -599.370, 17.151, 74.864
-123.934, -598.242, 17.201, 74.931
-124.138, -597.111, 17.253, 74.998
-124.342, -595.976, 17.302, 75.065
-124.544, -594.838, 17.342, 75.132
-124.744, -593.698, 17.366, 75.199
-124.942, -592.558, 17.366, 75.266
-125.137, -591.418, 17.335, 75.333
-125.329, -590.282, 17.270, 75.400
-125.517, -589.151, 17.172, 75.467
-125.700, -588.027, 17.046, 75.534
-125.879, -586.911, 16.902, 75.601
-126.052, -585.805, 16.748, 75.668
-126.219, -584.709, 16.594, 75.735
-126.381, -583.621, 16.449, 75.802
-126.537, -582.541, 16.319, 75.869
-126.687, -581.469, 16.208, 75.936
-126.831, -580.402, 16.118, 76.003
-126.970, -579.339, 16.050, 76.070
-127.103, -578.279, 16.001, 76.137
-127.230, -577.220, 15.971, 76.204
-127.351, -576.163, 15.956, 76.271
-127.466, -575.105, 15.953, 76.338
-127.575, -574.046, 15.959, 76.405
-127.676, -572.986, 15.968, 76.472
-127.771, -571.925, 15.978, 76.539
-127.856, -570.863, 15.983, 76.606
-127.932, -569.800, 15.979, 76.673
-127.998, -568.737, 15.964, 76.740
-128.054, -567.676, 15.933, 76.807
-128.101, -566.617, 15.885, 76.874
-128.137, -565.562, 15.821, 76.941
-128.165, -564.511, 15.741, 77.008
-128.183, -563.467, 15.649, 77.075
-128.192, -562.428, 15.550, 77.142
-128.192, -561.396, 15.448, 77.209
-128.185, -560.371, 15.348, 77.276
-128.170, -559.352, 15.255, 77.343
-128.148, -558.339, 15.171, 77.410
-128.119, -557.331, 15.098, 77.477
-128.084, -556.328, 15.037, 77.544
-128.043, -555.328, 14.988, 77.611
-127.996, -554.331, 14.950, 77.678
-127.944, -553.337, 14.921, 77.745
-127.887, -552.345, 14.899, 77.812
-127.825, -551.354, 14.882, 77.879
-127.759, -550.364, 14.867, 77.946
-127.689, -549.376, 14.850, 78.013
-127.616, -548.390, 14.830, 78.080
-127.539, -547.405, 14.804, 78.147
-127.459, -546.423, 14.771, 78.214
-127.375, -545.443, 14.728, 78.281
-127.289, -544.467, 14.677, 78.348
-127.200, -543.496, 14.617, 78.415
-127.109, -542.529, 14.551, 78.482
-127.015, -541.566, 14.481, 78.549
-126.918, -540.609, 14.408, 78.616
-126.819, -539.657, 14.337, 78.683
-126.718, -538.709, 14.268, 78.750
-126.614, -537.767, 14.204, 78.817
-126.507, -536.828, 14.146, 78.884
-126.399, -535.894, 14.094, 78.951
-126.289, -534.962, 14.049, 79.018
-126.176, -534.034, 14.009, 79.085
-126.061, -533.109, 13.974, 79.152
-125.944, -532.185, 13.943, 79.219
-125.825, -531.265, 13.914, 79.286
-125.702, -530.346, 13.885, 79.353
-125.578, -529.430, 13.856, 79.420
-125.450, -528.517, 13.824, 79.487
-125.320, -527.606, 13.789, 79.554
-125.187, -526.698, 13.749, 79.621
-125.051, -525.793, 13.705, 79.688
-124.913, -524.892, 13.658, 79.755
-124.773, -523.995, 13.606, 79.822
-124.630, -523.101, 13.552, 79.889
-124.485, -522.212, 13.497, 79.956
-124.338, -521.327, 13.442, 80.023
-124.188, -520.446, 13.387, 80.090
-124.036, -519.568, 13.335, 80.157
-123.881, -518.695, 13.285, 80.224
-123.724, -517.826, 13.238, 80.291
-123.563, -516.960, 13.195, 80.358
-123.400, -516.097, 13.154, 80.425
-123.235, -515.237, 13.116, 80.492
-123.067, -514.380, 13.080, 80.559
-122.896, -513.527, 13.046, 80.626
-122.722, -512.676, 13.011, 80.693
-122.544, -511.828, 12.976, 80.760
-122.364, -510.984, 12.940, 80.827
-122.181, -510.142, 12.903, 80.894
-121.995, -509.304, 12.864, 80.961
-121.806, -508.470, 12.822, 81.028
-121.613, -507.639, 12.779, 81.095
-121.418, -506.811, 12.734, 81.162
-121.219, -505.988, 12.689, 81.229
-121.016, -505.169, 12.642, 81.296
-120.810, -504.354, 12.596, 81.363
-120.601, -503.542, 12.551, 81.430
-120.389, -502.735, 12.507, 81.497
-120.172, -501.932, 12.463, 81.564
-119.952, -501.132, 12.422, 81.631
-119.727, -500.337, 12.382, 81.698
-119.499, -499.545, 12.343, 81.765
-119.268, -498.758, 12.306, 81.832
-119.032, -497.973, 12.269, 81.899
-118.791, -497.193, 12.232, 81.966
-118.545, -496.417, 12.196, 82.033
-118.296, -495.645, 12.159, 82.100
-118.043, -494.877, 12.122, 82.167
-117.784, -494.113, 12.084, 82.234
-117.520, -493.353, 12.046, 82.301
-117.251, -492.599, 12.006, 82.368
-116.977, -491.848, 11.967, 82.435
-116.698, -491.103, 11.927, 82.502
-116.413, -490.363, 11.886, 82.569
-116.122, -489.628, 11.845, 82.636
-115.823, -488.898, 11.805, 82.703
-115.520, -488.174, 11.766, 82.770
-115.210, -487.455, 11.727, 82.837
-114.893, -486.742, 11.688, 82.904
-114.569, -486.036, 11.650, 82.971
-114.235, -485.337, 11.611, 83.038
-113.895, -484.643, 11.575, 83.105
-113.547, -483.956, 11.539, 83.172
-113.190, -483.277, 11.502, 83.239
-112.825, -482.605, 11.465, 83.306
-112.449, -481.941, 11.427, 83.373
-112.066, -481.284, 11.393, 83.440
-111.675, -480.635, 11.356, 83.507
-111.276, -479.994, 11.319, 83.574
-110.867, -479.362, 11.281, 83.641
-110.452, -478.737, 11.246, 83.708
-110.030, -478.120, 11.208, 83.775
-109.600, -477.511, 11.170, 83.842
-109.161, -476.912, 11.131, 83.909
-108.714, -476.322, 11.091, 83.976
-108.262, -475.739, 11.055, 84.043
-107.803, -475.165, 11.017, 84.110
-107.336, -474.600, 10.978, 84.177
-106.862, -474.045, 10.939, 84.244
-106.384, -473.497, 10.902, 84.311
-105.899, -472.958, 10.864, 84.378
-105.408, -472.428, 10.825, 84.445
-104.910, -471.908, 10.785, 84.512
-104.406, -471.399, 10.745, 84.579
-103.894, -470.901, 10.705, 84.646
-103.377, -470.412, 10.670, 84.713
-102.853, -469.932, 10.644, 84.780
-102.321, -469.463, 10.636, 84.847
-101.781, -469.003, 10.649, 84.914
-101.232, -468.550, 10.688, 84.981
-100.673, -468.104, 10.745, 85.048
-100.103, -467.665, 10.818, 85.115
-99.521, -467.233, 10.905, 85.182
-98.925, -466.809, 11.004, 85.249
-98.318, -466.389, 11.115, 85.316
-97.697, -465.976, 11.230, 85.383
-97.062, -465.570, 11.349, 85.450
-96.413, -465.171, 11.471, 85.517
-95.751, -464.777, 11.598, 85.584
-95.076, -464.390, 11.723, 85.651
-94.387, -464.011, 11.845, 85.718
-93.685, -463.640, 11.964, 85.785
-92.969, -463.279, 12.079, 85.852
-92.240, -462.927, 12.189, 85.919
-91.499, -462.584, 12.298, 85.986
-90.746, -462.249, 12.399, 86.053
-89.982, -461.925, 12.494, 86.120
-89.206, -461.612, 12.583, 86.187
-88.421, -461.311, 12.667, 86.254
-87.624, -461.021, 12.746, 86.321
-86.818, -460.745, 12.821, 86.388
-86.003, -460.481, 12.894, 86.455
-85.178, -460.229, 12.970, 86.522
-84.345, -459.988, 13.044, 86.589
-83.504, -459.760, 13.119, 86.656
-82.653, -459.544, 13.194, 86.723
-81.794, -459.342, 13.272, 86.790
-80.927, -459.154, 13.351, 86.857
-80.051, -458.980, 13.433, 86.924
-79.167, -458.821, 13.517, 86.991
-78.274, -458.677, 13.603, 87.058
-77.373, -458.549, 13.687, 87.125
-76.465, -458.438, 13.764, 87.192
-75.550, -458.344, 13.824, 87.259
-74.631, -458.267, 13.861, 87.326
-73.710, -458.209, 13.863, 87.393
-72.789, -458.169, 13.825, 87.460
-71.873, -458.147, 13.746, 87.527
-70.963, -458.139, 13.632, 87.594
-70.061, -458.148, 13.492, 87.661
-69.170, -458.171, 13.339, 87.728
-68.290, -458.210, 13.185, 87.795
-67.420, -458.265, 13.042, 87.862
-66.559, -458.334, 12.918, 87.929
-65.708, -458.420, 12.818, 87.996
-64.863, -458.521, 12.743, 88.063
-64.024, -458.640, 12.692, 88.130
-63.190, -458.775, 12.664, 88.197
-62.361, -458.928, 12.654, 88.264
-61.535, -459.100, 12.659, 88.331
-60.711, -459.286, 12.678, 88.398
-59.890, -459.489, 12.699, 88.465
-59.072, -459.710, 12.720, 88.532
-58.258, -459.948, 12.733, 88.599
-57.449, -460.204, 12.735, 88.666
-56.647, -460.479, 12.722, 88.733
-55.854, -460.773, 12.690, 88.800
-55.071, -461.085, 12.640, 88.867
-54.300, -461.415, 12.573, 88.934
-53.543, -461.764, 12.493, 89.001
-52.801, -462.130, 12.404, 89.068
-52.073, -462.510, 12.319, 89.135
-51.358, -462.904, 12.233, 89.202
-50.658, -463.313, 12.151, 89.269
-49.972, -463.737, 12.079, 89.336
-49.301, -464.175, 12.016, 89.403
-48.644, -464.628, 11.964, 89.470
-48.002, -465.097, 11.923, 89.537
-47.374, -465.581, 11.892, 89.604
-46.761, -466.081, 11.868, 89.671
-46.160, -466.593, 11.855, 89.738
-45.572, -467.119, 11.840, 89.805
-44.998, -467.659, 11.824, 89.872
-44.439, -468.211, 11.804, 89.939
-43.894, -468.777, 11.781, 90.006
-43.366, -469.356, 11.758, 90.073
-42.854, -469.947, 11.739, 90.140
-42.359, -470.551, 11.729, 90.207
-41.880, -471.168, 11.732, 90.274
-41.418, -471.798, 11.751, 90.341
-40.968, -472.441, 11.793, 90.408
-40.532, -473.098, 11.849, 90.475
-40.110, -473.768, 11.920, 90.542
-39.702, -474.453, 12.003, 90.609
-39.307, -475.153, 12.098, 90.676
-38.926, -475.869, 12.203, 90.743
-38.559, -476.599, 12.316, 90.810
-38.207, -477.346, 12.435, 90.877
-37.869, -478.108, 12.560, 90.944
-37.544, -478.885, 12.693, 91.011
-37.231, -479.677, 12.828, 91.078
-36.933, -480.484, 12.964, 91.145
-36.648, -481.305, 13.100, 91.212
-36.377, -482.140, 13.235, 91.279
-36.120, -482.990, 13.370, 91.346
-35.877, -483.853, 13.502, 91.413
-35.649, -484.728, 13.631, 91.480
-35.435, -485.616, 13.756, 91.547
-35.236, -486.516, 13.877, 91.614
-35.051, -487.426, 13.993, 91.681
-34.880, -488.347, 14.105, 91.748
-34.723, -489.278, 14.211, 91.815
-34.580, -490.219, 14.312, 91.882
-34.449, -491.167, 14.409, 91.949
-34.332, -492.124, 14.501, 92.016
-34.227, -493.088, 14.589, 92.083
-34.134, -494.059, 14.675, 92.150
-34.052, -495.037, 14.758, 92.217
-33.981, -496.021, 14.839, 92.284
-33.921, -497.012, 14.920, 92.351
-33.871, -498.008, 15.002, 92.418
-33.831, -499.011, 15.084, 92.485
-33.800, -500.019, 15.167, 92.552
-33.778, -501.033, 15.253, 92.619
-33.765, -502.054, 15.341, 92.686
-33.760, -503.080, 15.431, 92.753
-33.763, -504.113, 15.524, 92.820
-33.774, -505.151, 15.620, 92.887
-33.792, -506.197, 15.719, 92.954
-33.818, -507.248, 15.820, 93.021
-33.851, -508.307, 15.923, 93.088
-33.891, -509.372, 16.029, 93.155
-33.937, -510.444, 16.137, 93.222
-33.990, -511.523, 16.247, 93.289
-34.049, -512.609, 16.358, 93.356
-34.113, -513.703, 16.471, 93.423
-34.184, -514.804, 16.585, 93.490
-34.260, -515.911, 16.701, 93.557
-34.342, -517.027, 16.818, 93.624
-34.428, -518.150, 16.935, 93.691
